run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
9.699	23.682	2.724	0.722	0.151
9.800	30.723	3.655	0.692	0.309
9.899	32.091	3.135	0.827	0.444
9.999	28.511	4.392	0.795	0.426
10.100	31.410	3.110	0.666	0.539
10.199	29.856	3.881	0.640	0.382
10.300	38.154	3.756	0.833	0.859
10.399	31.519	3.734	0.927	0.581
10.499	27.976	3.045	0.757	0.429
10.600	27.711	2.699	0.737	0.177
10.701	33.626	3.944	0.848	0.250
10.800	43.566	2.554	0.949	0.326
10.900	31.415	4.408	0.839	0.159
11.000	47.101	3.131	0.946	1.043
11.100	39.480	2.574	0.904	1.086
11.199	27.008	3.873	0.685	0.389
11.300	24.195	5.121	0.701	0.080
11.400	31.090	4.282	0.813	0.076
11.499	32.643	3.578	0.651	0.296
11.599	31.993	4.524	0.785	0.288
11.699	26.399	2.757	0.809	0.472
11.801	33.208	4.091	0.819	0.278
11.901	36.349	2.986	0.819	0.223
11.999	34.425	3.519	0.902	0.190
12.099	37.485	2.590	0.899	0.071
12.199	32.213	3.436	0.675	0.339
12.300	29.505	2.746	0.970	0.613
12.400	53.148	3.079	1.005	1.590
12.500	41.378	4.613	1.122	1.681
12.599	36.344	3.153	0.923	1.873
12.701	28.002	3.983	0.797	0.240
12.799	48.425	3.257	0.954	1.205
12.899	37.595	2.657	0.905	0.208
12.999	34.707	4.154	0.633	0.115
13.099	31.614	3.328	0.900	1.010
13.200	27.669	4.156	0.691	0.275
13.300	40.939	2.862	0.956	1.483
13.399	27.868	3.815	0.830	0.294
13.500	30.030	3.995	0.879	0.455
13.599	26.751	3.079	0.713	0.095
13.700	37.186	4.157	0.934	1.683
13.800	38.968	3.097	0.834	0.265
13.899	36.325	3.963	0.839	0.080
13.999	24.366	2.930	0.794	0.571
14.100	31.433	4.617	0.736	0.292
14.200	42.544	2.848	0.826	0.684
14.300	26.004	3.971	0.790	0.186
14.400	32.608	3.746	0.829	1.515
14.500	34.398	3.446	0.818	0.229
14.600	32.473	4.047	0.694	0.325
14.700	37.710	3.135	0.946	2.251
14.799	26.727	4.135	0.712	0.429
14.900	28.069	4.100	0.796	0.140
14.999	36.946	3.873	1.015	1.540
15.099	26.090	3.691	0.712	0.075
15.200	24.919	3.196	0.723	0.770
15.299	30.517	4.016	0.834	0.302
15.399	44.447	4.114	0.927	1.297
15.499	40.228	3.833	0.882	1.025
15.599	34.422	2.770	0.829	0.120
15.699	24.505	3.904	0.773	0.368
15.799	34.361	3.244	0.843	0.277
15.900	31.301	3.868	0.685	0.230
15.999	34.983	4.596	0.950	0.545
16.101	29.588	2.901	0.779	0.199
16.199	23.308	3.658	0.806	0.138
16.300	33.768	3.407	0.780	0.422
16.400	30.008	4.486	0.674	0.787
16.499	40.326	3.690	0.996	2.484
16.600	28.733	3.735	0.775	0.112
16.699	39.450	3.579	0.905	1.943
16.799	36.606	3.700	0.977	1.293
16.900	38.140	3.044	0.994	0.684
16.999	32.641	3.275	0.732	0.194
17.099	30.028	4.112	0.840	1.079
17.199	36.210	2.826	1.007	1.996
17.299	29.428	3.602	0.859	1.427
17.400	43.359	3.347	0.963	0.274
17.500	31.001	3.316	0.851	1.373
17.599	31.423	3.466	0.703	0.353
17.700	34.761	3.500	0.802	0.098
17.801	40.686	5.287	0.968	1.262
17.901	37.255	2.917	0.809	0.189
17.999	25.171	4.367	0.689	0.321
18.100	28.837	3.540	0.798	0.679
18.199	39.192	4.076	0.962	1.383
18.299	25.970	2.997	0.702	0.356
18.399	30.327	3.417	0.812	0.390
18.500	30.763	3.043	0.787	0.156
18.600	38.905	2.822	0.966	0.746
18.700	37.050	4.201	0.959	0.078
18.800	34.129	2.650	0.689	0.321
18.899	37.027	4.388	0.804	0.227
19.000	31.806	3.104	0.869	1.518
19.100	25.917	3.271	0.719	0.601
19.199	31.295	3.790	0.711	0.793
19.299	23.940	3.377	0.709	0.428
19.399	34.752	3.957	0.914	0.565
19.499	35.548	3.764	0.953	0.013
19.599	30.548	4.277	0.795	0.540
19.700	25.978	3.705	0.776	0.427
19.799	28.580	3.094	0.808	0.462
19.900	22.049	3.463	0.663	0.236
19.999	25.580	2.914	0.603	0.260
20.099	30.688	3.166	0.692	0.514
20.200	33.277	4.988	0.785	0.246
20.299	35.665	3.218	0.848	0.447
20.399	32.195	3.188	0.756	1.270
20.500	62.075	4.466	1.187	1.041
20.599	23.599	2.794	0.801	0.541
20.699	38.385	2.733	0.946	1.231
20.800	28.098	3.649	0.702	0.217
20.899	33.414	3.521	0.839	0.054
20.999	23.536	4.095	0.670	0.182
21.099	37.835	3.513	1.062	1.476
21.199	30.041	4.012	0.798	0.286
21.300	39.494	5.506	1.009	1.468
21.399	29.395	3.123	0.683	0.342
21.499	41.775	3.398	0.944	0.668
21.599	23.757	2.874	0.597	0.136
21.699	28.001	4.393	0.778	0.062
21.799	34.226	4.013	0.654	0.653
21.899	37.930	4.483	0.931	1.773
21.999	30.550	3.667	0.644	0.438
22.099	41.759	3.227	0.949	2.381
22.199	43.985	4.095	0.939	0.237
22.300	34.525	3.356	0.794	0.491
22.400	32.984	4.768	0.773	0.358
22.499	19.227	3.394	0.803	0.240
22.599	32.792	3.166	0.890	1.463
22.699	23.783	3.212	0.605	0.182
22.799	32.544	3.055	0.773	0.483
22.899	31.101	4.300	0.644	0.182
22.999	32.079	4.837	0.784	0.040
23.099	25.518	4.182	0.665	0.081
23.200	27.451	3.747	0.680	0.232
23.299	27.329	3.695	0.722	0.143
23.399	26.278	3.863	0.750	0.368
23.499	24.817	4.312	0.677	0.320
23.599	32.172	2.790	0.735	0.130
23.699	30.217	3.048	0.730	0.315
23.800	28.815	3.845	0.627	0.228
23.899	40.528	2.892	1.040	2.039
23.999	31.216	4.021	0.681	0.052
24.099	24.794	2.288	0.644	0.895
24.199	25.053	3.502	0.711	0.260
24.300	27.617	3.545	0.682	0.349
24.399	39.529	3.495	0.827	0.580
24.500	21.741	3.947	0.772	1.590
24.599	29.361	2.865	0.682	0.250
24.699	31.991	4.653	0.887	1.277
24.800	31.830	3.938	0.847	1.354
24.899	32.339	4.302	0.586	0.183
25.000	41.023	3.026	0.775	1.166
25.099	28.078	4.176	0.727	1.026
25.200	29.166	2.920	0.779	0.258
25.300	23.949	3.198	0.763	1.294
25.399	29.578	3.742	0.812	0.225
25.499	45.936	2.468	0.942	1.033
25.599	30.026	5.868	0.791	0.371
25.699	29.569	3.551	0.729	0.517
25.799	45.052	2.767	0.973	0.581
25.900	33.015	4.499	0.783	0.516
26.000	35.373	4.109	0.817	0.527
26.099	30.895	4.945	0.722	0.303
26.199	26.688	2.965	0.841	0.085
26.299	27.959	4.159	0.643	1.162
26.399	27.359	4.249	0.808	2.421
26.499	24.923	2.853	0.723	0.140
26.599	30.092	3.595	0.981	0.063
26.699	23.384	2.976	0.742	0.342
26.799	39.404	4.797	0.918	0.203
26.901	28.645	4.394	0.691	0.206
26.999	45.200	3.185	1.093	1.394
27.100	30.515	4.496	0.736	0.342
27.199	41.123	3.534	0.921	1.448
27.299	26.200	2.914	0.855	0.299
27.399	39.711	3.546	0.987	1.893
27.499	31.106	3.810	0.783	0.299
27.599	33.569	2.447	0.808	0.158
27.699	39.964	3.263	0.984	1.369
27.799	42.235	3.058	0.892	0.709
27.900	28.275	4.406	0.761	0.394
27.999	42.905	3.769	0.911	1.432
28.100	32.226	4.452	0.786	0.171
28.200	38.168	4.097	0.840	1.212
28.300	28.728	3.032	0.759	0.351
28.400	42.562	3.682	0.970	1.282
28.499	29.539	2.960	0.743	0.072
28.599	28.686	4.403	0.782	0.050
28.700	32.933	2.388	0.729	1.185
28.800	34.989	4.346	0.815	0.125
28.899	36.467	3.211	0.849	2.360
29.000	42.610	3.575	0.984	0.112
29.099	32.035	3.927	0.859	0.043
29.200	33.996	3.174	0.914	1.546
29.300	30.468	4.011	0.666	0.231
29.399	49.968	4.551	1.022	1.631
29.499	31.033	2.817	0.667	0.336
29.599	26.886	3.049	0.711	0.103
29.700	28.371	3.335	0.943	1.087
29.800	28.418	2.781	0.638	0.117
29.900	27.276	2.871	0.811	0.130
30.000	24.400	2.689	0.830	0.159
30.099	41.962	3.081	0.971	1.758
30.200	30.166	3.963	0.829	0.309
30.300	24.663	2.855	0.677	0.178
30.400	29.610	3.632	0.803	0.673
30.499	38.539	4.180	0.988	1.135
30.600	22.700	2.378	0.705	0.255
30.699	34.366	3.993	0.766	0.226
30.799	31.267	3.509	0.730	0.825
30.900	33.050	2.891	0.771	0.255
30.999	30.631	4.018	0.726	0.156
31.099	32.982	3.945	0.684	1.402
31.200	37.172	5.410	0.902	1.036
31.299	19.703	3.292	0.719	0.314
31.400	39.373	4.765	1.012	1.797
31.500	44.101	3.069	0.980	2.129
31.599	30.285	3.681	0.682	0.233
31.700	27.760	2.828	0.717	0.196
31.800	26.437	4.207	0.750	0.160
31.900	29.848	4.260	0.724	0.699
31.998	31.128	2.178	0.781	0.218
32.099	39.113	4.015	0.926	1.439
32.199	38.894	3.152	0.962	0.433
32.299	36.732	3.884	0.894	1.688
32.400	25.991	4.017	0.684	0.300
32.499	24.776	3.940	0.656	0.111
32.600	40.860	4.023	0.977	0.259
32.700	37.867	3.836	0.938	0.266
32.799	30.593	3.136	0.809	0.180
32.898	32.804	3.709	0.824	0.419
32.999	40.545	4.625	0.899	1.544
33.099	25.557	3.652	0.792	0.030
33.200	43.355	2.707	0.991	1.223
33.299	30.318	4.627	0.586	0.108
33.399	28.590	3.076	0.761	1.166
33.498	35.430	4.691	0.916	1.443
33.599	40.198	2.757	1.063	1.409
33.699	31.716	4.027	0.641	0.152
33.799	27.123	2.487	0.765	0.327
33.899	41.791	3.680	0.982	1.029
33.999	19.960	3.470	0.670	0.335
34.099	36.566	3.027	0.891	0.437
34.199	27.123	4.093	0.694	0.072
34.299	30.860	4.101	0.792	0.355
34.399	30.001	4.272	0.863	0.102
34.499	27.582	2.722	0.675	0.228
34.598	40.262	4.381	0.882	0.805
34.699	33.655	2.970	0.693	0.353
34.798	36.100	4.697	1.024	0.448
34.898	32.080	3.612	0.921	0.528
34.999	44.304	4.918	0.966	1.020
35.099	44.599	4.541	0.885	1.042
35.199	28.464	3.076	0.673	0.344
35.299	30.656	2.665	0.798	0.051
35.399	36.575	3.209	0.816	2.165
35.499	25.341	3.321	0.757	0.209
35.598	21.713	3.925	0.761	0.442
35.699	30.847	3.094	0.786	0.151
35.798	23.103	4.869	0.847	0.124
35.899	25.142	3.597	0.663	0.320
35.999	34.224	4.458	0.673	0.511
36.098	44.403	3.505	1.021	0.656
36.199	30.370	3.153	0.834	0.215
36.299	23.639	4.233	0.730	0.467
36.399	41.675	4.309	0.840	0.310
36.499	25.449	3.066	0.695	0.685
36.598	33.668	3.451	0.751	0.379
36.699	45.085	4.577	0.926	0.806
36.799	22.792	3.928	0.727	1.129
36.899	40.452	4.705	0.885	0.296
36.999	30.282	2.926	0.701	1.279
37.099	40.374	3.563	0.935	0.928
37.199	31.706	3.890	0.686	0.459
37.299	37.005	4.247	0.826	0.107
37.398	30.296	3.229	0.664	0.094
37.499	39.025	3.437	0.986	0.209
37.599	26.458	4.313	0.742	0.147
37.698	41.094	3.138	0.927	1.198
37.799	28.967	3.519	0.747	0.294
37.899	30.129	3.775	0.656	0.078
37.998	39.867	2.885	0.934	1.495
38.099	26.574	2.596	0.806	1.987
38.198	30.567	3.865	0.712	0.245
38.299	25.656	4.471	0.757	0.017
38.399	23.607	3.983	0.731	0.218
38.499	40.391	4.353	0.912	0.865
38.599	34.955	2.898	0.826	0.211
38.700	39.429	3.727	0.939	1.479
38.799	26.043	3.059	0.710	0.424
38.899	43.123	3.722	0.940	1.475
38.999	55.373	3.789	1.016	1.378
39.099	26.845	3.019	0.672	0.142
39.199	25.934	4.293	0.796	0.147
39.300	33.122	3.601	0.941	0.100
39.398	33.760	4.006	0.860	0.362
39.498	33.145	3.809	0.871	0.337
39.599	26.682	2.420	0.739	0.353
39.699	28.661	4.743	0.706	0.486
39.800	31.251	3.286	0.856	1.462
39.899	28.395	3.634	0.793	0.494
39.998	28.639	3.243	0.706	1.327
40.100	30.528	3.925	0.866	0.442
40.199	32.325	3.499	0.983	1.751
40.298	42.534	4.221	0.870	1.154
40.399	28.923	3.013	0.875	0.374
40.499	41.196	3.063	0.977	1.037
40.599	29.607	3.057	0.819	0.324
40.698	25.600	3.679	0.750	0.212
40.799	28.751	5.535	0.752	0.080
40.899	28.779	2.721	0.711	0.212
40.999	29.749	3.877	0.681	0.379
41.099	30.810	3.775	0.732	0.314
41.200	27.578	3.623	0.684	0.159
41.298	44.126	4.102	0.961	2.227
41.400	26.051	4.402	0.771	0.634
41.498	32.407	4.073	0.764	0.281
41.599	22.369	3.215	0.800	0.236
41.699	25.111	3.795	0.695	0.336
41.800	31.707	3.371	0.772	0.567
41.899	32.821	3.441	0.801	0.319
41.999	30.793	3.459	0.803	0.503
42.098	33.343	3.571	0.747	0.641
42.199	31.868	4.506	0.662	0.165
42.298	26.163	2.765	0.785	0.249
42.399	29.197	3.328	0.690	0.319
42.498	28.394	3.994	0.781	0.380
42.599	25.625	4.066	0.741	0.394
42.699	38.877	4.451	0.997	1.607
42.798	29.234	2.535	0.680	0.352
42.900	37.616	3.749	0.871	1.027
42.998	33.991	3.713	0.798	1.369
43.100	41.347	4.185	0.903	2.154
43.199	39.556	3.202	1.000	1.280
43.299	28.810	4.497	0.839	0.106
43.399	35.699	2.977	0.915	1.088
43.499	19.166	2.919	0.685	0.067
43.600	41.587	5.677	0.927	0.169
43.698	28.249	3.699	0.637	0.407
43.798	30.090	3.481	0.773	0.340
43.899	36.123	2.610	0.927	0.489
43.999	36.033	3.644	0.848	0.410
44.099	24.009	3.123	0.685	0.079
44.199	35.538	3.580	0.873	1.048
44.299	27.986	4.743	0.623	0.177
44.399	27.952	2.677	0.838	0.081
44.499	28.379	4.494	0.736	0.759
44.599	43.731	3.390	0.979	1.200
44.699	30.414	4.624	0.748	0.345
44.799	24.768	3.224	0.686	0.190
44.899	29.168	3.812	0.781	0.239
44.999	33.988	3.166	0.815	0.914
45.099	40.406	3.533	0.912	2.729
45.198	37.232	3.569	0.923	1.332
45.299	23.371	3.078	0.761	0.434
45.399	28.554	2.872	0.766	1.007
45.499	46.238	3.059	1.126	0.927
45.599	43.737	2.585	0.950	1.461
45.699	22.424	3.119	0.745	0.150
45.798	30.940	3.504	0.683	0.515
45.899	34.626	2.924	0.865	1.043
45.999	27.033	3.489	0.861	0.188
46.098	25.532	3.953	0.737	0.127
46.198	30.309	3.375	0.767	0.342
46.300	27.509	4.147	0.673	0.270
46.399	32.067	2.945	0.722	0.272
46.499	30.289	3.726	0.715	0.573
46.600	49.509	3.430	1.114	1.742
46.699	30.769	4.040	0.753	0.687
46.798	33.594	3.585	0.704	0.491
46.899	27.137	3.479	0.839	0.409
46.999	39.249	4.203	0.694	0.086
47.099	39.261	4.251	1.033	1.939
47.200	35.542	3.298	0.806	0.268
47.298	26.187	3.261	0.778	0.207
47.398	38.427	6.257	1.043	0.077
47.499	38.484	2.756	1.031	2.622
47.599	39.613	3.921	0.905	1.292
47.699	44.105	5.837	0.895	2.057
47.799	22.059	5.486	0.762	0.423
47.899	32.421	3.674	0.769	0.159
48.000	31.200	4.220	0.811	0.082
48.099	30.990	3.483	0.624	0.031
48.198	30.911	2.857	0.773	0.652
48.298	37.181	3.401	0.903	0.176
48.399	27.806	2.799	0.676	0.073
48.499	24.354	4.234	0.716	0.040
48.599	34.956	2.862	0.927	1.680
48.699	25.099	3.624	0.809	1.605
48.799	35.496	4.829	0.908	0.127
48.898	26.565	2.924	0.704	0.267
48.999	29.298	4.566	0.744	0.264
49.100	31.089	3.543	0.781	0.108
49.198	32.764	2.949	0.770	0.409
49.299	35.755	3.174	0.932	0.429
49.399	26.143	3.726	0.886	0.146
49.498	29.376	3.332	0.712	0.354
49.600	38.547	4.301	0.916	1.683
49.698	26.689	2.982	0.644	0.179
49.798	26.733	3.467	0.733	0.193
49.899	31.252	3.991	0.721	0.189
49.999	25.542	4.120	0.756	0.332
50.099	31.723	3.526	0.795	0.181
50.199	30.888	3.972	0.717	0.309
50.299	24.084	3.829	0.813	0.229
50.399	36.220	2.685	0.842	0.497
50.500	30.993	4.228	0.799	1.795
50.598	41.657	3.434	1.076	1.240
50.699	28.061	3.257	0.708	0.410
50.799	29.818	2.236	0.759	0.352
50.898	26.499	4.366	0.786	0.381
50.998	37.826	4.126	0.775	0.376
51.099	35.616	2.541	0.745	0.221
51.199	35.465	4.339	0.822	0.376
51.299	31.812	3.573	0.685	0.426
51.399	31.552	2.522	0.783	0.774
51.499	32.978	3.220	0.759	0.196
51.599	36.525	4.060	0.981	0.126
51.698	32.717	4.695	0.655	0.280
51.799	36.207	5.501	0.671	0.217
51.899	22.250	4.114	0.717	0.279
51.998	28.479	3.979	0.715	0.144
52.098	31.269	4.570	0.659	0.271
52.200	32.567	2.670	0.757	0.339
52.299	30.393	3.405	0.792	0.448
52.398	31.544	2.907	0.765	0.603
52.499	38.227	3.786	0.830	0.268
52.599	25.744	3.414	0.777	0.317
52.699	26.429	2.869	0.753	0.400
52.798	35.365	4.306	0.804	0.559
52.898	25.095	2.449	0.796	0.479
52.999	29.788	4.431	0.732	0.134
53.098	25.313	2.609	0.780	0.142
53.198	27.964	3.822	0.706	0.174
53.298	29.716	3.169	0.757	0.134
53.398	33.887	2.472	0.816	0.345
53.499	33.568	4.474	0.725	0.217
53.598	32.616	2.651	0.805	0.076
53.698	40.139	4.394	0.879	0.179
53.798	23.004	2.879	0.771	0.438
53.898	25.727	4.276	0.726	0.555
53.998	28.516	3.431	0.727	0.763
54.099	43.830	3.303	1.145	0.542
54.198	32.567	4.427	0.771	0.238
54.299	31.114	3.816	0.835	0.228
54.399	26.854	3.346	0.713	0.258
54.498	28.840	3.897	0.726	0.028
54.599	24.468	3.536	0.751	0.122
54.700	22.471	3.782	0.647	0.234
54.800	25.184	4.506	0.710	0.061
54.898	36.483	3.509	0.952	1.325
54.999	32.009	2.573	0.834	1.088
55.098	29.603	4.669	0.740	0.317
55.199	37.383	3.372	1.141	1.652
55.299	34.391	3.556	0.771	0.936
55.399	38.704	3.697	0.800	0.254
55.500	22.225	6.598	0.706	0.224
55.598	36.121	4.202	0.942	1.534
55.698	32.585	3.178	0.859	0.406
55.799	26.955	3.922	0.778	0.362
55.898	33.846	3.126	0.770	0.253
55.999	40.087	3.260	0.885	1.234
56.099	29.243	3.031	0.682	0.161
56.199	24.814	2.737	0.818	1.164
56.298	23.413	4.510	0.770	0.305
56.398	37.446	2.559	0.979	0.391
56.498	30.525	4.150	0.654	0.740
56.598	24.977	3.368	0.677	0.240
56.699	28.098	3.963	0.762	0.329
56.799	27.200	3.187	0.822	0.344
56.898	32.876	4.257	0.772	0.140
56.999	31.853	3.409	0.806	0.298
57.099	43.672	3.592	0.961	1.207
57.199	38.645	3.408	0.972	1.504
57.299	29.785	3.789	0.813	0.217
57.398	24.817	2.637	0.776	0.383
57.499	31.938	3.701	0.784	1.459
57.599	35.026	3.518	0.871	0.211
57.698	25.575	2.406	0.803	0.313
57.799	41.401	4.417	0.946	1.629
57.898	27.591	4.527	0.754	0.576
57.998	29.537	3.208	0.784	0.242
58.098	27.972	4.224	0.836	0.334
58.199	26.057	2.438	0.664	0.322
58.298	25.135	3.048	0.798	1.542
58.398	51.679	3.902	1.073	1.376
58.498	32.555	4.097	0.781	0.489
58.598	27.646	4.349	0.690	0.461
58.699	29.383	3.292	0.764	0.131
58.798	28.000	3.400	0.773	0.326
58.898	30.457	2.720	0.677	0.279
58.998	25.493	3.869	0.688	0.137
59.098	40.048	4.103	0.921	0.489
59.199	30.869	4.303	0.692	0.309
59.298	31.216	3.464	0.837	0.371
59.398	35.663	3.475	0.730	0.326
59.498	39.380	3.536	0.905	1.815
59.598	25.431	3.534	0.810	0.318
59.698	40.872	4.165	0.959	1.301
59.799	23.149	3.822	0.842	0.078
59.898	31.817	3.428	0.825	0.257
59.999	26.922	3.939	0.780	0.175
60.098	28.974	3.922	0.748	0.576
60.198	37.142	3.816	0.860	1.033
60.298	36.788	3.230	0.846	1.765
60.399	25.608	2.693	0.703	0.100
60.498	28.179	3.331	0.704	0.422
60.598	27.705	4.240	0.704	0.150
60.698	26.540	4.568	0.733	0.479
60.798	23.133	2.673	0.669	0.106
60.898	34.825	4.066	0.810	0.165
60.999	41.684	3.461	0.881	1.210
61.098	32.254	3.951	0.822	0.208
61.198	35.957	2.638	1.001	1.223
61.298	38.771	3.862	0.831	2.825
61.398	28.011	3.846	0.785	0.265
61.499	36.997	2.596	0.923	1.314
61.598	32.921	4.077	0.786	0.159
61.698	35.044	3.312	0.847	0.434
61.798	28.556	4.394	0.745	0.040
61.899	38.036	2.753	0.971	1.093
61.999	40.387	3.821	0.959	1.144
62.099	37.848	4.444	0.943	0.447
62.198	42.639	3.863	0.973	2.308
62.298	39.126	3.073	0.979	1.298
62.398	24.833	3.515	0.777	0.508
62.498	40.021	4.826	0.910	1.172
62.598	25.652	6.616	0.855	0.197
62.698	42.351	4.765	0.825	1.115
62.798	57.715	3.716	1.115	1.647
62.898	30.596	2.876	0.802	0.183
62.998	23.939	3.364	0.751	0.058
63.099	35.771	2.428	0.956	0.593
63.199	41.959	4.152	0.941	1.622
63.299	38.538	4.429	0.973	1.769
63.399	34.485	4.091	0.742	1.201
63.499	30.827	3.179	0.807	0.270
63.599	38.783	3.763	0.756	0.709
63.698	28.961	3.602	0.786	0.212
63.799	34.443	3.224	0.955	1.569
63.899	27.981	3.013	0.736	0.470
63.998	37.907	2.969	0.952	1.356
64.098	29.613	3.029	0.838	0.365
64.198	44.106	3.903	0.846	0.682
64.298	35.077	3.584	0.811	0.997
64.399	35.672	3.719	0.838	0.237
64.498	26.119	2.778	0.701	0.422
64.598	27.997	3.880	0.763	0.289
64.699	31.536	3.220	0.688	0.242
64.798	28.051	3.685	0.677	0.691
64.899	23.044	3.643	0.761	0.458
64.998	29.441	4.126	0.708	0.187
65.099	35.610	4.476	0.991	0.137
65.199	27.762	4.075	0.734	0.370
65.300	27.150	3.238	0.781	1.351
65.398	36.424	3.938	0.786	0.388
65.500	28.322	3.390	0.718	0.151
65.599	31.718	2.826	0.763	0.260
65.698	27.073	2.805	0.705	0.546
65.799	27.820	3.523	0.791	0.338
65.898	28.793	3.742	0.666	0.064
65.998	21.830	2.685	0.808	0.282
66.098	42.184	3.163	1.012	1.351
66.198	38.216	4.234	0.965	0.276
66.299	30.733	3.688	0.755	0.245
66.398	43.044	2.752	1.047	1.624
66.498	34.951	3.499	0.771	0.055
66.598	30.380	3.550	0.956	1.178
66.698	32.863	2.823	0.689	0.286
66.798	42.518	3.988	0.927	0.987
66.898	26.764	2.521	0.767	0.526
66.998	26.451	4.667	0.599	0.402
67.098	32.536	3.250	0.707	0.213
67.199	31.604	4.150	0.839	0.341
67.299	25.980	5.020	0.753	0.324
67.399	30.169	3.134	0.730	0.040
67.498	26.422	3.101	0.740	0.107
67.598	33.019	4.236	0.811	0.242
67.699	39.543	3.484	1.012	0.905
67.799	30.695	5.180	0.728	0.259
67.898	38.970	4.314	0.834	0.608
67.999	35.512	3.830	0.710	0.345
68.098	26.143	3.439	0.720	0.475
68.198	28.862	3.289	0.814	0.655
68.298	29.464	4.491	0.717	0.148
68.398	29.737	2.864	0.783	0.370
68.498	31.538	3.586	0.788	0.161
68.598	33.260	3.988	0.931	0.957
68.698	43.283	4.165	0.947	1.050
68.798	39.194	3.338	0.907	0.729
68.899	32.895	2.457	0.678	0.499
68.998	32.283	4.219	0.691	0.062
69.098	30.681	2.732	0.770	0.267
69.198	34.841	3.649	0.938	1.953
69.298	24.712	3.090	0.620	0.133
69.398	30.121	3.677	0.766	0.190
69.499	38.997	4.295	0.824	0.333
69.598	35.619	2.719	0.847	1.400
69.698	31.291	4.313	0.655	0.282
69.799	30.438	2.204	0.694	0.316
69.898	29.778	4.328	0.799	0.536
69.998	27.314	3.111	0.665	0.618
70.098	30.710	5.308	0.826	0.076
70.198	33.978	2.796	0.944	1.181
70.299	30.008	2.695	0.876	0.916
70.399	36.640	5.374	0.650	0.029
70.499	43.208	3.277	0.751	0.062
70.598	25.835	3.615	0.742	0.324
70.698	24.759	3.413	0.665	0.234
70.798	31.077	3.687	0.714	0.059
70.898	28.856	3.303	0.810	0.108
70.998	40.618	4.658	1.032	0.978
71.098	32.766	4.992	0.951	0.444
71.198	32.940	4.282	0.817	0.262
71.298	30.920	3.912	0.857	0.631
71.398	31.060	5.104	0.770	0.198
71.498	30.851	3.627	0.728	0.253
71.598	33.873	2.705	0.736	0.252
71.698	40.344	2.858	1.028	1.496
71.799	27.502	3.620	0.739	1.392
71.898	32.478	3.166	0.946	1.712
71.998	28.130	4.611	0.762	0.058
72.098	33.204	2.981	0.752	0.165
72.199	35.690	3.956	0.635	0.128
run 21						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.101	43.231	3.606	0.968	0.629
0.201	49.404	4.009	0.987	0.747
0.301	40.044	4.854	0.917	0.761
0.400	33.864	3.929	0.931	0.639
0.501	26.337	4.668	0.842	0.419
0.600	27.175	3.552	0.808	0.429
0.700	43.843	3.827	0.896	1.347
0.800	22.576	2.713	0.703	0.262
0.900	28.341	4.538	0.805	0.512
1.002	23.845	4.526	0.643	0.334
1.101	33.487	3.932	0.655	0.012
1.201	38.599	3.238	0.949	0.275
1.300	40.215	4.577	0.943	0.152
1.401	33.120	3.063	1.072	1.446
1.500	32.271	5.382	0.848	0.449
1.601	26.298	3.908	0.713	0.274
1.701	31.179	3.823	0.891	0.400
1.801	24.409	2.229	0.733	0.393
1.900	24.822	3.795	0.745	0.632
2.001	39.395	5.101	0.940	0.266
2.101	25.346	3.328	0.722	0.191
2.200	29.093	5.146	0.805	0.311
2.301	35.472	3.908	0.780	0.029
2.400	35.088	4.474	0.663	0.331
2.501	25.716	4.535	0.748	0.268
2.601	28.575	2.717	0.703	0.166
2.702	32.766	4.730	0.835	0.320
2.800	24.790	2.878	0.693	0.419
2.901	29.111	3.442	0.508	0.245
3.001	25.610	4.480	0.758	0.041
3.101	32.159	3.001	0.750	0.405
3.201	46.047	5.039	0.992	0.445
3.300	40.017	3.621	0.944	0.231
3.400	31.747	4.483	0.765	0.287
3.500	28.762	3.351	0.689	0.174
3.600	37.506	4.536	0.774	1.743
3.700	23.273	4.082	0.749	0.260
3.800	28.773	4.667	0.737	0.307
3.901	30.829	4.940	0.827	0.675
4.001	38.097	4.519	0.886	1.518
4.100	43.174	4.732	0.936	0.376
4.200	26.886	4.296	0.810	0.174
4.300	38.651	3.558	0.842	0.043
4.401	39.261	3.702	1.019	1.488
4.500	27.753	4.816	0.798	0.281
4.600	28.168	4.537	0.672	0.195
4.700	23.049	3.773	0.668	0.466
4.800	23.073	3.831	0.711	0.388
4.900	32.683	3.407	0.631	0.070
5.001	28.326	4.150	0.690	0.151
5.101	29.404	4.262	0.718	0.918
5.201	30.113	4.316	0.946	0.155
5.301	33.117	3.737	0.716	0.108
5.401	27.538	3.229	0.845	0.287
5.500	24.921	4.221	0.749	0.407
5.601	27.456	4.453	0.686	0.107
5.701	42.361	4.416	0.939	0.098
5.800	40.390	5.287	1.008	1.779
5.901	35.718	3.501	0.922	0.224
6.000	27.297	4.934	0.785	0.205
6.101	29.134	4.747	0.933	0.355
6.201	26.748	3.923	0.818	0.410
6.300	25.035	3.219	0.859	0.437
6.401	37.216	3.365	0.950	0.342
6.501	34.213	3.347	0.802	0.335
6.600	51.621	3.979	0.975	0.760
6.701	26.056	4.783	0.748	1.194
6.801	30.700	3.731	0.680	0.092
6.900	24.827	3.708	0.831	0.306
7.000	36.732	4.618	0.901	0.181
