run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.299	66.328	4.829	1.165	1.905
0.400	71.517	3.072	1.269	2.033
0.499	61.514	4.441	1.274	2.572
0.600	65.345	4.150	1.240	2.066
0.699	56.841	3.662	1.400	2.063
0.800	58.256	5.030	1.266	1.066
0.899	61.020	3.746	1.058	1.809
1.000	62.892	4.594	1.134	1.490
1.101	59.307	4.459	1.029	1.421
1.199	72.305	4.471	1.129	1.476
1.300	69.575	3.537	1.220	1.815
1.399	69.644	2.903	1.198	1.767
1.500	60.299	4.665	1.239	2.014
1.600	68.894	3.635	1.136	1.991
1.700	67.851	5.583	1.500	2.215
1.800	62.201	4.176	1.159	2.197
1.899	65.061	3.112	1.276	1.555
2.000	59.651	4.870	1.182	2.356
2.101	78.009	4.267	1.253	2.314
2.199	63.068	4.280	1.140	2.138
2.299	64.790	3.392	1.250	1.735
2.400	65.384	4.627	1.035	1.126
2.500	56.618	3.746	1.108	1.448
2.599	68.151	3.617	1.233	0.999
2.699	66.882	4.044	1.168	1.525
2.799	66.554	4.839	1.167	0.876
2.900	63.051	4.601	1.023	0.804
2.999	67.633	3.182	1.154	0.883
3.099	67.679	4.885	1.147	0.992
3.199	65.209	4.009	1.235	1.894
3.300	67.505	4.152	1.081	1.142
3.400	65.577	4.790	1.163	1.573
3.499	64.130	5.042	1.121	1.750
3.600	65.122	4.693	1.094	2.144
3.700	72.974	3.495	1.216	2.304
3.801	60.122	4.355	1.018	1.748
3.900	61.647	4.039	1.233	1.562
3.999	61.347	4.122	1.288	2.427
4.101	71.313	4.292	1.211	2.348
4.199	67.562	4.048	1.079	2.272
4.301	59.153	3.580	1.114	2.057
4.399	10.373	3.436	0.521	1.853
4.500	42.771	5.591	0.953	1.429
4.600	46.095	4.454	0.824	0.952
4.699	43.976	4.813	0.944	1.565
4.799	74.208	3.881	1.259	2.543
4.899	37.270	4.012	0.898	1.397
